id_detalle,id_pedido,id_producto,id_fuente,cantidad,precio_unitario_ars,origen
D0007628,V001632,P007,F245432,4746.777,1657.12,sintetico_con_precio_mensual
D0007629,V001633,P002,F018552,19723.013,1246.00,sintetico_con_precio_mensual
D0007630,V001633,P003,F018553,2532.065,1495.00,sintetico_con_precio_mensual
D0007631,V001633,P006,F018554,2108.609,1464.00,sintetico_con_precio_mensual
D0007632,V001633,P007,F018555,30265.790,1204.00,sintetico_con_precio_mensual
D0007633,V001634,P002,F018552,2110.976,1246.00,sintetico_con_precio_mensual
D0007634,V001634,P003,F018553,2464.792,1495.00,sintetico_con_precio_mensual
D0007635,V001634,P006,F018554,1255.757,1464.00,sintetico_con_precio_mensual
D0007636,V001634,P007,F018555,14837.993,1204.00,sintetico_con_precio_mensual
D0007637,V001635,P002,F018552,3959.026,1246.00,sintetico_con_precio_mensual
D0007638,V001635,P003,F018553,986.519,1495.00,sintetico_con_precio_mensual
D0007639,V001635,P006,F018554,3026.986,1464.00,sintetico_con_precio_mensual
D0007640,V001635,P007,F018555,6872.811,1204.00,sintetico_con_precio_mensual
D0007641,V001636,P002,F018552,3223.966,1246.00,sintetico_con_precio_mensual
D0007642,V001636,P003,F018553,4887.678,1495.00,sintetico_con_precio_mensual
D0007643,V001636,P006,F018554,505.661,1464.00,sintetico_con_precio_mensual
D0007644,V001636,P007,F018555,5828.999,1204.00,sintetico_con_precio_mensual
D0007645,V001637,P002,F018552,5624.879,1246.00,sintetico_con_precio_mensual
D0007646,V001637,P003,F018553,5209.388,1495.00,sintetico_con_precio_mensual
D0007647,V001637,P006,F018554,5923.989,1464.00,sintetico_con_precio_mensual
D0007648,V001637,P007,F018555,12891.588,1204.00,sintetico_con_precio_mensual
D0007649,V001638,P002,F018552,1276.412,1246.00,sintetico_con_precio_mensual
D0007650,V001638,P003,F018553,708.748,1495.00,sintetico_con_precio_mensual
D0007651,V001638,P006,F018554,2571.068,1464.00,sintetico_con_precio_mensual
D0007652,V001638,P007,F018555,1683.818,1204.00,sintetico_con_precio_mensual
D0007653,V001639,P002,F018552,1442.6,1246.00,sintetico_con_precio_mensual
D0007654,V001639,P003,F018553,2296.861,1495.00,sintetico_con_precio_mensual
D0007655,V001639,P006,F018554,660.658,1464.00,sintetico_con_precio_mensual
D0007656,V001639,P007,F018555,8425.381,1204.00,sintetico_con_precio_mensual
D0007657,V001640,P002,F018552,7761.975,1246.00,sintetico_con_precio_mensual
D0007658,V001640,P003,F018553,1455.208,1495.00,sintetico_con_precio_mensual
D0007659,V001640,P006,F018554,515.029,1464.00,sintetico_con_precio_mensual
D0007660,V001640,P007,F018555,8046.753,1204.00,sintetico_con_precio_mensual
D0007661,V001641,P002,F018552,501.549,1246.00,sintetico_con_precio_mensual
D0007662,V001641,P003,F018553,84.881,1495.00,sintetico_con_precio_mensual
D0007663,V001641,P006,F018554,45.003,1464.00,sintetico_con_precio_mensual
D0007664,V001641,P007,F018555,10009.8,1204.00,sintetico_con_precio_mensual
D0007665,V001642,P002,F018552,10079.847,1246.00,sintetico_con_precio_mensual
D0007666,V001642,P003,F018553,8441.514,1495.00,sintetico_con_precio_mensual
D0007667,V001642,P006,F018554,263.078,1464.00,sintetico_con_precio_mensual
D0007668,V001642,P007,F018555,16205.118,1204.00,sintetico_con_precio_mensual
D0007669,V001643,P002,F018552,5728.063,1246.00,sintetico_con_precio_mensual
D0007670,V001643,P003,F018553,7910.487,1495.00,sintetico_con_precio_mensual
D0007671,V001643,P006,F018554,511.886,1464.00,sintetico_con_precio_mensual
D0007672,V001643,P007,F018555,12786.08,1204.00,sintetico_con_precio_mensual
D0007673,V001644,P002,F018552,8197.92,1246.00,sintetico_con_precio_mensual
D0007674,V001644,P003,F018553,5531.112,1495.00,sintetico_con_precio_mensual
D0007675,V001644,P006,F018554,250.784,1464.00,sintetico_con_precio_mensual
D0007676,V001644,P007,F018555,5130.272,1204.00,sintetico_con_precio_mensual
D0007677,V001645,P002,F018552,4575.991,1246.00,sintetico_con_precio_mensual
D0007678,V001645,P003,F018553,2845.531,1495.00,sintetico_con_precio_mensual
D0007679,V001645,P006,F018554,253.462,1464.00,sintetico_con_precio_mensual
D0007680,V001645,P007,F018555,40970.596,1204.00,sintetico_con_precio_mensual
D0007681,V001646,P002,F018552,51.365,1246.00,sintetico_con_precio_mensual
D0007682,V001646,P003,F018553,3995.54,1495.00,sintetico_con_precio_mensual
D0007683,V001646,P006,F018554,95.018,1464.00,sintetico_con_precio_mensual
D0007684,V001646,P007,F018555,334.38,1204.00,sintetico_con_precio_mensual
D0007685,V001647,P002,F018552,1178.561,1246.00,sintetico_con_precio_mensual
D0007686,V001647,P003,F018553,81.807,1495.00,sintetico_con_precio_mensual
D0007687,V001647,P006,F018554,703.111,1464.00,sintetico_con_precio_mensual
D0007688,V001647,P007,F018555,382.809,1204.00,sintetico_con_precio_mensual
D0007689,V001648,P002,F018552,9773.533,1246.00,sintetico_con_precio_mensual
D0007690,V001648,P003,F018553,8660.233,1495.00,sintetico_con_precio_mensual
D0007691,V001648,P006,F018554,1571.930,1464.00,sintetico_con_precio_mensual
D0007692,V001648,P007,F018555,2587.164,1204.00,sintetico_con_precio_mensual
D0007693,V001649,P002,F018552,5123.316,1246.00,sintetico_con_precio_mensual
D0007694,V001649,P003,F018553,1621.87,1495.00,sintetico_con_precio_mensual
D0007695,V001649,P006,F018554,1122.942,1464.00,sintetico_con_precio_mensual
D0007696,V001649,P007,F018555,10785.996,1204.00,sintetico_con_precio_mensual
D0007697,V001650,P002,F018552,2451.625,1246.00,sintetico_con_precio_mensual
D0007698,V001650,P003,F018553,1689.153,1495.00,sintetico_con_precio_mensual
D0007699,V001650,P006,F018554,391.212,1464.00,sintetico_con_precio_mensual
D0007700,V001650,P007,F018555,12633.311,1204.00,sintetico_con_precio_mensual
D0007701,V001651,P002,F018552,13475.419,1246.00,sintetico_con_precio_mensual
D0007702,V001651,P003,F018553,2254.037,1495.00,sintetico_con_precio_mensual
D0007703,V001651,P006,F018554,134.221,1464.00,sintetico_con_precio_mensual
D0007704,V001651,P007,F018555,10690.194,1204.00,sintetico_con_precio_mensual
D0007705,V001652,P002,F018552,1089.964,1246.00,sintetico_con_precio_mensual
D0007706,V001652,P003,F018553,4612.576,1495.00,sintetico_con_precio_mensual
D0007707,V001652,P006,F018554,2759.596,1464.00,sintetico_con_precio_mensual
D0007708,V001652,P007,F018555,8361.147,1204.00,sintetico_con_precio_mensual
D0007709,V001653,P003,F040343,1250.134,,sintetico_con_precio_mensual
D0007710,V001653,P006,F040344,9.988,1494.00,sintetico_con_precio_mensual
D0007711,V001653,P007,F040345,8216.82,1229.00,sintetico_con_precio_mensual
D0007712,V001653,P002,F040346,2125.045,1271.00,sintetico_con_precio_mensual
D0007713,V001654,P003,F040343,4277.579,1531.00,sintetico_con_precio_mensual
D0007714,V001654,P006,F040344,2221.348,1494.00,sintetico_con_precio_mensual
D0007715,V001654,P007,F040345,7992.296,1229.00,sintetico_con_precio_mensual
D0007716,V001654,P002,F040346,4076.282,1271.00,sintetico_con_precio_mensual
D0007717,V001655,P003,F040343,8947.006,1531.00,sintetico_con_precio_mensual
D0007718,V001655,P006,F040344,1721.383,1494.00,sintetico_con_precio_mensual
D0007719,V001655,P007,F040345,6100.957,1229.00,sintetico_con_precio_mensual
D0007720,V001655,P002,F040346,9861.374,1271.00,sintetico_con_precio_mensual
D0007721,V001656,P003,F040343,151.103,1531.00,sintetico_con_precio_mensual
D0007722,V001656,P006,F040344,290.716,1494.00,sintetico_con_precio_mensual
D0007723,V001656,P007,F040345,1039.475,1229.00,sintetico_con_precio_mensual
D0007724,V001656,P002,F040346,11092.398,1271.00,sintetico_con_precio_mensual
D0007725,V001657,P003,F040343,8040.019,1531.00,sintetico_con_precio_mensual
D0007726,V001657,P006,F040344,717.171,1494.00,sintetico_con_precio_mensual
D0007727,V001657,P007,F040345,1228.463,1229.00,sintetico_con_precio_mensual
D0007728,V001657,P002,F040346,12314.756,1271.00,sintetico_con_precio_mensual
D0007729,V001658,P003,F040343,33.372,1531.00,sintetico_con_precio_mensual
D0007730,V001658,P006,F040344,438.975,1494.00,sintetico_con_precio_mensual
D0007731,V001658,P007,F040345,11243.703,1229.00,sintetico_con_precio_mensual
D0007732,V001658,P002,F040346,546.494,1271.00,sintetico_con_precio_mensual
D0007733,V001659,P003,F040343,365.74,1531.00,sintetico_con_precio_mensual
D0007734,V001659,P006,F040344,307.692,1494.00,sintetico_con_precio_mensual
D0007735,V001659,P007,F040345,15717.961,1229.00,sintetico_con_precio_mensual
D0007736,V001659,P002,F040346,10150.667,1271.00,sintetico_con_precio_mensual
D0007737,V001660,P003,F040343,2931.989,1531.00,sintetico_con_precio_mensual
D0007738,V001660,P006,F040344,1456.072,1494.00,sintetico_con_precio_mensual
D0007739,V001660,P007,F040345,280.688,1229.00,sintetico_con_precio_mensual
D0007740,V001660,P002,F040346,1095.057,1271.00,sintetico_con_precio_mensual
D0007741,V001661,P003,F040343,1075.59,1531.00,sintetico_con_precio_mensual
D0007742,V001661,P006,F040344,12.931,1494.00,sintetico_con_precio_mensual
D0007743,V001661,P007,F040345,13612.23,1229.00,sintetico_con_precio_mensual
D0007744,V001661,P002,F040346,3905.252,1271.00,sintetico_con_precio_mensual
D0007745,V001662,P003,F040343,459.863,1531.00,sintetico_con_precio_mensual
D0007746,V001662,P006,F040344,1101.657,1494.00,sintetico_con_precio_mensual
D0007747,V001662,P007,F040345,1306.857,1229.00,sintetico_con_precio_mensual
D0007748,V001662,P002,F040346,153.17,1271.00,sintetico_con_precio_mensual
D0007749,V001663,P003,F040343,920.086,1531.00,sintetico_con_precio_mensual
D0007750,V001663,P006,F040344,48.37,1494.00,sintetico_con_precio_mensual
D0007751,V001663,P007,F040345,2567.82,1229.00,sintetico_con_precio_mensual
D0007752,V001663,P002,F040346,3409.782,1271.00,sintetico_con_precio_mensual
D0007753,V001664,P003,F040343,2061.26,1531.00,sintetico_con_precio_mensual
D0007754,V001664,P006,F040344,18.645,1494.00,sintetico_con_precio_mensual
D0007755,V001664,P007,F040345,332.676,1229.00,sintetico_con_precio_mensual
D0007756,V001664,P002,F040346,4059.33,1271.00,sintetico_con_precio_mensual
D0007757,V001665,P003,F040343,1354.355,1531.00,sintetico_con_precio_mensual
D0007758,V001665,P006,F040344,847.525,1494.00,sintetico_con_precio_mensual
D0007759,V001665,P007,F040345,14264.38,1229.00,sintetico_con_precio_mensual
D0007760,V001665,P002,F040346,1446.077,1271.00,sintetico_con_precio_mensual
D0007761,V001666,P003,F040343,724.662,1531.00,sintetico_con_precio_mensual
D0007762,V001666,P006,F040344,82.199,1494.00,sintetico_con_precio_mensual
D0007763,V001666,P007,F040345,8448.09,1229.00,sintetico_con_precio_mensual
D0007764,V001666,P002,F040346,2334.375,1271.00,sintetico_con_precio_mensual
D0007765,V001667,P003,F040343,2438.04,1531.00,sintetico_con_precio_mensual
D0007766,V001667,P006,F040344,483.393,1494.00,sintetico_con_precio_mensual
D0007767,V001667,P007,F040345,3904.788,1229.00,sintetico_con_precio_mensual
D0007768,V001667,P002,F040346,5727.396,1271.00,sintetico_con_precio_mensual
D0007769,V001668,P003,F040343,5543.103,1531.00,sintetico_con_precio_mensual
D0007770,V001668,P006,F040344,743.18,1494.00,sintetico_con_precio_mensual
D0007771,V001668,P007,F040345,280.186,1229.00,sintetico_con_precio_mensual
D0007772,V001668,P002,F040346,6497.955,1271.00,sintetico_con_precio_mensual
D0007773,V001669,P003,F040343,1007.259,1531.00,sintetico_con_precio_mensual
D0007774,V001669,P006,F040344,1713.874,1494.00,sintetico_con_precio_mensual
D0007775,V001669,P007,F040345,609.237,1229.00,sintetico_con_precio_mensual
D0007776,V001669,P002,F040346,2680.937,1271.00,sintetico_con_precio_mensual
D0007777,V001670,P003,F040343,3715.079,1531.00,sintetico_con_precio_mensual
D0007778,V001670,P006,F040344,689.699,1494.00,sintetico_con_precio_mensual
D0007779,V001670,P007,F040345,12015.743,1229.00,sintetico_con_precio_mensual
D0007780,V001670,P002,F040346,11746.161,1271.00,sintetico_con_precio_mensual
D0007781,V001671,P003,F040343,6811.995,1531.00,sintetico_con_precio_mensual
D0007782,V001671,P006,F040344,1418.589,1494.00,sintetico_con_precio_mensual
D0007783,V001671,P007,F040345,22447.805,1229.00,sintetico_con_precio_mensual
D0007784,V001671,P002,F040346,944.398,1271.00,sintetico_con_precio_mensual
D0007785,V001672,P003,F040343,1061.303,1531.00,sintetico_con_precio_mensual
D0007786,V001672,P006,F040344,314.79,1494.00,sintetico_con_precio_mensual
D0007787,V001672,P007,F040345,1857.954,1229.00,sintetico_con_precio_mensual
D0007788,V001672,P002,F040346,4232.922,1271.00,sintetico_con_precio_mensual
D0007789,V001673,P003,F040343,4950.953,1531.00,sintetico_con_precio_mensual
D0007790,V001673,P006,F040344,133.278,1494.00,sintetico_con_precio_mensual
D0007791,V001673,P007,F040345,57280.314,1229.00,sintetico_con_precio_mensual
D0007792,V001673,P002,F040346,844.219,1271.00,sintetico_con_precio_mensual
D0007793,V001674,P003,F040343,2140.531,1531.00,sintetico_con_precio_mensual
D0007794,V001674,P006,F040344,856.589,1494.00,sintetico_con_precio_mensual
D0007795,V001674,P007,F040345,5212.591,1229.00,sintetico_con_precio_mensual
D0007796,V001674,P002,F040346,1983.736,1271.00,sintetico_con_precio_mensual
D0007797,V001675,P003,F040343,2228.979,1531.00,sintetico_con_precio_mensual
D0007798,V001675,P006,F040344,4121.936,1494.00,sintetico_con_precio_mensual
D0007799,V001675,P007,F040345,9638.966,1229.00,sintetico_con_precio_mensual
D0007800,V001675,P002,F040346,3202.217,1271.00,sintetico_con_precio_mensual
D0007801,V001676,P006,F062195,266.278,1523.00,sintetico_con_precio_mensual
D0007802,V001676,P002,F062196,18580.298,1300.00,sintetico_con_precio_mensual
D0007803,V001676,P003,F062197,1762.654,1566.00,sintetico_con_precio_mensual
D0007804,V001676,P007,F062198,20874.018,1252.00,sintetico_con_precio_mensual
D0007805,V001677,P006,F062195,696.861,1523.00,sintetico_con_precio_mensual
D0007806,V001677,P002,F062196,408.445,1300.00,sintetico_con_precio_mensual
D0007807,V001677,P003,F062197,1287.471,1566.00,sintetico_con_precio_mensual
D0007808,V001677,P007,F062198,9018.922,1252.00,sintetico_con_precio_mensual
D0007809,V001678,P006,F062195,155.373,1523.00,sintetico_con_precio_mensual
D0007810,V001678,P002,F062196,1303.741,1300.00,sintetico_con_precio_mensual
D0007811,V001678,P003,F062197,1459.019,1566.00,sintetico_con_precio_mensual
D0007812,V001678,P007,F062198,1420.556,1252.00,sintetico_con_precio_mensual
D0007813,V001679,P006,F062195,748.138,1523.00,sintetico_con_precio_mensual
D0007814,V001679,P002,F062196,2250.048,1300.00,sintetico_con_precio_mensual
D0007815,V001679,P003,F062197,2937.638,1566.00,sintetico_con_precio_mensual
D0007816,V001679,P007,F062198,11039.164,1252.00,sintetico_con_precio_mensual
D0007817,V001680,P006,F062195,1925.488,1523.00,sintetico_con_precio_mensual
D0007818,V001680,P002,F062196,1247.281,1300.00,sintetico_con_precio_mensual
D0007819,V001680,P003,F062197,2579.93,1566.00,sintetico_con_precio_mensual
D0007820,V001680,P007,F062198,6145.882,1252.00,sintetico_con_precio_mensual
D0007821,V001681,P006,F062195,1477.716,1523.00,sintetico_con_precio_mensual
D0007822,V001681,P002,F062196,123.99,1300.00,sintetico_con_precio_mensual
D0007823,V001681,P003,F062197,11843.851,1566.00,sintetico_con_precio_mensual
D0007824,V001681,P007,F062198,17852.748,1252.00,sintetico_con_precio_mensual
D0007825,V001682,P006,F062195,1187.875,1523.00,sintetico_con_precio_mensual
D0007826,V001682,P002,F062196,1786.772,1300.00,sintetico_con_precio_mensual
D0007827,V001682,P003,F062197,1490.074,1566.00,sintetico_con_precio_mensual
D0007828,V001682,P007,F062198,8114.031,1252.00,sintetico_con_precio_mensual
D0007829,V001683,P006,F062195,1693.769,1523.00,sintetico_con_precio_mensual
D0007830,V001683,P002,F062196,3692.106,1300.00,sintetico_con_precio_mensual
D0007831,V001683,P003,F062197,11940.194,1566.00,sintetico_con_precio_mensual
D0007832,V001683,P007,F062198,111.764,1252.00,sintetico_con_precio_mensual
D0007833,V001684,P006,F062195,305.544,1523.00,sintetico_con_precio_mensual
D0007834,V001684,P002,F062196,4524.153,1300.00,sintetico_con_precio_mensual
D0007835,V001684,P003,F062197,4397.671,1566.00,sintetico_con_precio_mensual
D0007836,V001684,P007,F062198,16048.449,1252.00,sintetico_con_precio_mensual
D0007837,V001685,P006,F062195,686.566,1523.00,sintetico_con_precio_mensual
D0007838,V001685,P002,F062196,8361.285,1300.00,sintetico_con_precio_mensual
D0007839,V001685,P003,F062197,4896.028,1566.00,sintetico_con_precio_mensual
D0007840,V001685,P007,F062198,19432.334,1252.00,sintetico_con_precio_mensual
D0007841,V001686,P006,F062195,446.74,1523.00,sintetico_con_precio_mensual
D0007842,V001686,P002,F062196,3897.894,1300.00,sintetico_con_precio_mensual
D0007843,V001686,P003,F062197,2711.518,1566.00,sintetico_con_precio_mensual
D0007844,V001686,P007,F062198,3928.612,1252.00,sintetico_con_precio_mensual
D0007845,V001687,P006,F062195,1289.894,1523.00,sintetico_con_precio_mensual
D0007846,V001687,P002,F062196,2970.258,,sintetico_con_precio_mensual
D0007847,V001687,P003,F062197,3012.75,1566.00,sintetico_con_precio_mensual
D0007848,V001687,P007,F062198,5044.051,1252.00,sintetico_con_precio_mensual
D0007849,V001688,P006,F062195,155.053,1523.00,sintetico_con_precio_mensual
D0007850,V001688,P002,F062196,9434.488,1300.00,sintetico_con_precio_mensual
D0007851,V001688,P003,F062197,2070.527,1566.00,sintetico_con_precio_mensual
D0007852,V001688,P007,F062198,1187.303,1252.00,sintetico_con_precio_mensual
D0007853,V001689,P006,F062195,305.532,1523.00,sintetico_con_precio_mensual
D0007854,V001689,P002,F062196,6722.993,1300.00,sintetico_con_precio_mensual
D0007855,V001689,P003,F062197,2873.829,1566.00,sintetico_con_precio_mensual
D0007856,V001689,P007,F062198,11261.521,1252.00,sintetico_con_precio_mensual
D0007857,V001690,P006,F062195,973.846,1523.00,sintetico_con_precio_mensual
D0007858,V001690,P002,F062196,7801.316,1300.00,sintetico_con_precio_mensual
D0007859,V001690,P003,F062197,2856.734,1566.00,sintetico_con_precio_mensual
D0007860,V001690,P007,F062198,8333.64,1252.00,sintetico_con_precio_mensual
D0007861,V001691,P006,F062195,2095.298,1523.00,sintetico_con_precio_mensual
D0007862,V001691,P002,F062196,4552.828,1300.00,sintetico_con_precio_mensual
D0007863,V001691,P003,F062197,1573.891,1566.00,sintetico_con_precio_mensual
